β,p_DA,p_15,p_ID,q_FC,q_DA,q_15_neg,q_15_pos,R_exp,R_STD,CVaR
0.1,28.21,27.846429520000004,27.183170105,19.4125,22.324375,-1.991791950984127,11.245467125000001,553.0938747140495,155.72504752323297,229.00888175763902
0.1,28.15,27.7872028,27.125354075,23.94375,27.5353125,-2.459845435896092,11.53729593750003,676.9382035870494,167.43488768344707,321.69648927420593
0.1,28.08,27.718104959999998,27.05790204,24.225,27.85875,-2.5625867193522187,12.574713000000003,685.9513544326736,174.8392259374143,324.98800345185913
0.1,28.14,27.777331679999996,27.115718070000003,24.587500000000002,28.275625,-3.8999419039292142,12.611420500000005,693.6059083294919,177.84937557164653,342.78431105994434
0.1,28.12,27.757589439999997,27.096446060000005,25.05,28.8075,-4.111096406250017,14.106008357471513,707.6392876894337,187.90554858374557,351.6439031424699
0.1,28.23,27.866171760000004,27.202442115000004,25.5,29.325,-4.248090241935479,14.113113664217433,723.365384079229,191.75192855473836,360.1536771224826
0.1,36.66,36.18752592,35.32559433,26.0625,29.971875,-3.6237708207831405,15.246041249999994,966.3857536914325,267.1560519466047,443.22775252609074
0.1,47.91,47.29253591999999,46.16609995499999,26.887500000000003,30.920625000000005,-4.195979551218579,15.85663424999996,1307.1413733916204,364.16986641505804,608.4364412382731
0.1,49.64,49.00023968,47.83312882,27.8125,31.984375,-3.1942806362105327,17.647865625,1393.3014168818422,409.684348757173,578.4876321861095
0.1,44.98,44.40029776,43.34275049,28.39375,32.6528125,-4.778680001861005,14.108286499999984,1271.5992075352501,352.6235083131637,534.0704706801503
0.1,40.02,39.504222240000004,38.563292010000005,28.55,32.8325,-5.510508368200825,15.273107999999993,1131.2627778495666,319.67357922684255,503.6256996104758
0.1,37.64,37.154895679999996,36.26992282,28.675,32.97625,-5.3397558730532015,17.90726243656121,1066.7898720334147,320.3991004938675,477.416469402029
0.1,31.39,30.985445680000005,30.247419694999998,29.106250000000003,33.472187500000004,-5.0829676587301575,17.478885249999998,907.9119985631878,263.1132534041606,413.74130249211794
0.1,31.06,30.65969872,29.92943153,29.900000000000002,34.385000000000005,-5.155873434316365,18.14542509372999,917.5857089305673,271.40955865980305,407.5583579151462
0.1,30.12,29.731813439999996,29.023647060000002,30.5375,35.118125,-5.1560461232394355,19.367682835469743,911.7470021150067,281.33709597444215,386.3158974881944
0.1,32.06,31.64681072,30.89303203,30.8625,35.491875,-5.5058598478618315,17.91197774999997,975.3579200533601,285.59513988269447,421.03701507247064
0.1,31.63,31.22235255999999,30.478683815,31.212500000000002,35.894375000000004,-6.003777109326032,17.993694124999998,976.925114653487,288.4592458839841,416.50368060243767
0.1,38.13,37.63858056,36.742087065,31.69375,36.447812500000005,-2.147251562500003,-2.147251562500003,1170.3283686515038,140.87742813812721,694.792851374091
0.1,42.76,42.20890912,41.20355738,32.40625,37.2671875,-7.05846821869912,-2.461254687500002,1249.9617750115196,382.00828694689795,-20.386227837368427
0.1,39.96,39.44499552,38.50547598,33.31875,38.3165625,-6.322351606201324,-2.3962845,1276.266893731101,173.65926516783995,745.0418319386066
0.1,30.58,30.18588496,29.466903289999994,34.03125,39.1359375,-5.830090141878658,-1.4061712499999999,1011.8878246687638,120.07212006314828,646.5283923786238
0.1,28.7,28.330114400000003,27.655334349999997,34.06875,39.1790625,-4.073692046331983,-2.398440000000001,952.435231293717,108.95979279099356,608.5045573351929
0.1,28.2,27.836558399999994,27.1735341,33.050000000000004,38.00750000000001,-5.409884504970318,-1.7572685000000021,913.5887834533513,96.83152071236186,623.4033523116151
0.1,27.42,27.066611040000005,26.421925710000004,30.7375,35.348125,-5.026172355769236,20.200685000000007,848.0798960353801,265.68256812734404,332.77782992193903
