β,p_DA,p_15,p_ID,q_FC,q_DA,q_15_neg,q_15_pos,R_exp,R_STD,CVaR
0.7,28.21,27.846429520000004,27.183170105,19.4125,20.46983972685343,-6.2616110355856005,8.870875729593749,548.9860985502557,141.7241603470855,248.14038220156476
0.7,28.15,27.7872028,27.125354075,23.94375,25.409833177141,-7.29964767707207,9.746567340570385,672.5661356695734,154.52060736026522,340.85879843991245
0.7,28.08,27.718104959999998,27.05790204,24.225,25.214302082575383,-7.034253105759047,10.627519241579172,681.1295945056041,159.667037049594,346.0570876433026
0.7,28.14,27.777331679999996,27.115718070000003,24.587500000000002,23.93067491072351,-5.707790586028539,11.241112380102551,688.1040985688364,160.78120824361955,364.4151763955864
0.7,28.12,27.757589439999997,27.096446060000005,25.05,23.816899926692088,-5.626650876725607,12.268336529208792,701.4226576369088,166.93443622720048,376.6544055182956
0.7,28.23,27.866171760000004,27.202442115000004,25.5,23.643835392978524,-5.1454108929436675,12.606370521668683,716.7298343871737,170.44947314186052,386.19607575850523
0.7,36.66,36.18752592,35.32559433,26.0625,25.3419748318858,-6.631378986899833,13.312217621393518,958.0780005737159,241.11536578795915,476.75146363863684
0.7,47.91,47.29253591999999,46.16609995499999,26.887500000000003,26.474545010180766,-6.821155806958609,13.265326987289441,1296.4498369742948,327.9674959338763,651.9982264809023
0.7,49.64,49.00023968,47.83312882,27.8125,29.775958016819043,-9.225503702339463,12.902944436389532,1383.0226143871935,366.5581069562929,629.8206167354947
0.7,44.98,44.40029776,43.34275049,28.39375,28.49507400383761,-8.409837523689063,14.565435244026453,1263.1136200607398,338.01585526503726,565.3755680874663
0.7,40.02,39.504222240000004,38.563292010000005,28.55,26.355295971748948,-6.695805199972082,15.412243969162507,1121.3352007982173,296.05105757960405,538.201213475743
0.7,37.64,37.154895679999996,36.26992282,28.675,26.853107110628894,-7.046941763382129,15.310652765078334,1056.496322557212,284.1574494939242,517.89988710871
0.7,31.39,30.985445680000005,30.247419694999998,29.106250000000003,27.47471688981551,-6.933872566115362,14.888073457057232,899.4203555927493,233.594370500881,446.87762443392234
0.7,31.06,30.65969872,29.92943153,29.900000000000002,28.958367446261345,-7.864484039768966,15.2124313815431,909.3905900009674,241.9219016561263,441.58063062580896
0.7,30.12,29.731813439999996,29.023647060000002,30.5375,28.86474462490007,-7.969925500377332,16.60919529924068,902.9180087032921,251.78714095386718,421.8528005830045
0.7,32.06,31.64681072,30.89303203,30.8625,28.771145157425103,-7.790255390113965,17.14533964436872,966.3651415189283,260.71671742062506,453.83755963022224
0.7,31.63,31.22235255999999,30.478683815,31.212500000000002,29.527330758168773,-8.196781388995168,17.157829854810345,968.4683961306339,265.79192137634794,446.5133367070157
0.7,38.13,37.63858056,36.742087065,31.69375,36.447812500000005,-8.817990844595808,-2.147251562500003,1167.3382314648838,136.5417739384326,710.2059250039346
0.7,42.76,42.20890912,41.20355738,32.40625,27.5453125,-15.433234272780378,7.260620312499995,1235.5073935765818,408.70526967058754,52.02563453758649
0.7,39.96,39.44499552,38.50547598,33.31875,30.2790684028347,-3.904532700080937,5.641209597165304,1269.4876509378676,175.04558434049133,768.5412482476761
0.7,30.58,30.18588496,29.466903289999994,34.03125,28.9265625,-1.73189180076502,8.803203749999998,1005.6672444323281,124.34595357287704,670.5254851927823
0.7,28.7,28.330114400000003,27.655334349999997,34.06875,34.51556375987564,-6.042068523220653,2.26505874012436,948.4727417188618,107.95460307969162,623.8722274074373
0.7,28.2,27.836558399999994,27.1735341,33.050000000000004,30.454010000240945,-2.567928978663833,5.79622149975906,909.2816000391615,97.83916522855547,637.7942862973165
0.7,27.42,27.066611040000005,26.421925710000004,30.7375,30.71660232005276,-9.46945407087544,17.226833212329268,841.066433745027,243.06420379358988,361.43355812698667
