β,p_DA,p_15,p_ID,q_FC,q_DA,q_15_neg,q_15_pos,R_exp,R_STD,CVaR
0.0,28.21,27.846429520000004,27.183170105,19.4125,22.324375,11.245467125000001,11.245467125000001,557.4837430695198,195.0926739302861,-15.459248091037459
0.0,28.15,27.7872028,27.125354075,23.94375,27.5353125,11.53729593750003,11.53729593750003,681.570198672863,209.13420608485546,-9.869779570402468
0.0,28.08,27.718104959999998,27.05790204,24.225,27.85875,12.574713000000003,12.574713000000003,690.9481991704893,219.95453737748372,-11.279215039283358
0.0,28.14,27.777331679999996,27.115718070000003,24.587500000000002,28.275625,12.611420500000005,12.611420500000005,699.0679793725327,224.5250076710249,-10.240558621177232
0.0,28.12,27.757589439999997,27.096446060000005,25.05,28.8075,14.738918999999978,14.738918999999978,714.0797914795234,245.29002521515733,-13.99554664332745
0.0,28.23,27.866171760000004,27.202442115000004,25.5,29.325,15.926279999999988,15.926279999999988,730.6622740028056,258.98005110154975,-16.49833349101411
0.0,36.66,36.18752592,35.32559433,26.0625,29.971875,15.246041249999994,15.246041249999994,974.5179972520182,338.5202234574464,-22.80727409214394
0.0,47.91,47.29253591999999,46.16609995499999,26.887500000000003,30.920625000000005,15.85663424999996,15.85663424999996,1318.4353660805943,461.2007494199599,-29.91159718832255
0.0,49.64,49.00023968,47.83312882,27.8125,31.984375,17.647865625,17.647865625,1405.4639645054258,519.9965538910974,-46.46292158414846
0.0,44.98,44.40029776,43.34275049,28.39375,32.6528125,14.108286499999984,14.108286499999984,1281.5861374665621,435.0683555647734,-31.092706259983494
0.0,40.02,39.504222240000004,38.563292010000005,28.55,32.8325,15.273107999999993,15.273107999999993,1141.040744314348,400.37117546714956,-29.59018902284837
0.0,37.64,37.154895679999996,36.26992282,28.675,32.97625,20.154797250000044,20.154797250000044,1079.065369485179,434.245330511318,-47.81597074258615
0.0,31.39,30.985445680000005,30.247419694999998,29.106250000000003,33.472187500000004,17.478885249999998,17.478885249999998,916.2376154213831,335.7023211895379,-26.024777108028584
0.0,31.06,30.65969872,29.92943153,29.900000000000002,34.385000000000005,18.25992999999996,18.25992999999996,926.1774150064239,347.01416315995317,-29.444183166410152
0.0,30.12,29.731813439999996,29.023647060000002,30.5375,35.118125,23.49677400000003,23.49677400000003,923.3545258380773,393.11760552739923,-53.951599708493
0.0,32.06,31.64681072,30.89303203,30.8625,35.491875,17.91197774999997,17.91197774999997,984.1838535269346,361.66680558214375,-31.87861028157273
0.0,31.63,31.22235255999999,30.478683815,31.212500000000002,35.894375000000004,17.993694124999998,17.993694124999998,985.8481993114892,363.2807028051625,-32.54969198975008
0.0,38.13,37.63858056,36.742087065,31.69375,36.447812500000005,-2.147251562500003,-2.147251562500003,1170.3283686515038,140.87742813812721,0.0
0.0,42.76,42.20890912,41.20355738,32.40625,37.2671875,-2.461254687500002,-2.461254687500002,1252.272683322891,390.17622159473143,-105.07423601671844
0.0,39.96,39.44499552,38.50547598,33.31875,38.3165625,-2.3962845,-2.3962845,1278.1112021119147,180.9972932733189,-0.3121231902262018
0.0,30.58,30.18588496,29.466903289999994,34.03125,39.1359375,-1.4061712499999999,-1.4061712499999999,1013.4781829651774,127.48623977130264,0.0
0.0,28.7,28.330114400000003,27.655334349999997,34.06875,39.1790625,-2.398440000000001,-2.398440000000001,953.0004446235101,112.03306257127076,0.0
0.0,28.2,27.836558399999994,27.1735341,33.050000000000004,38.00750000000001,-1.7572685000000021,-1.7572685000000021,914.7996700382836,102.3846508953464,0.0
0.0,27.42,27.066611040000005,26.421925710000004,30.7375,35.348125,20.200685000000007,20.200685000000007,856.2115884650134,335.4482036106005,-37.3938796373278
