β,p_DA,p_15,p_ID,q_FC,q_DA,q_15_neg,q_15_pos,R_exp,R_STD,CVaR
2.2,28.21,27.846429520000004,27.183170105,19.4125,16.500625,-3.1478035758721683,8.763083276790551,545.9072740865306,134.13582648442218,251.36425936821948
2.2,28.15,27.7872028,27.125354075,23.94375,20.3521875,-3.3735643582031734,9.934389331908887,668.7452311285628,145.2074379211174,344.9194452681172
2.2,28.08,27.718104959999998,27.05790204,24.225,20.591250000000002,-3.4712703893393306,10.39655352216117,677.5042860784852,150.30981856060313,349.8990394576419
2.2,28.14,27.777331679999996,27.115718070000003,24.587500000000002,20.899375000000003,-3.3077321095756878,10.173208599099565,685.4398786844393,153.16102197027737,367.29114394329685
2.2,28.12,27.757589439999997,27.096446060000005,25.05,21.2925,-3.566895026522838,10.840798871539855,699.047791582162,159.15511134435536,379.2816166534141
2.2,28.23,27.866171760000004,27.202442115000004,25.5,21.675,-3.556477284995394,10.803841311617678,714.6358571882729,163.18748221708708,388.4956696247335
2.2,36.66,36.18752592,35.32559433,26.0625,22.153125,-4.196345416720511,11.852047317605937,954.2429139998857,229.52669032649268,480.9421190270616
2.2,47.91,47.29253591999999,46.16609995499999,26.887500000000003,22.854375000000005,-4.043917826732527,12.173885348900782,1291.0860931451884,313.8001657871294,657.589777920096
2.2,49.64,49.00023968,47.83312882,27.8125,23.640625,-4.428720394625152,12.65829877506358,1374.593282621058,345.4212819482834,638.0491234948897
2.2,44.98,44.40029776,43.34275049,28.39375,24.134687500000002,-4.99899262046078,13.158487878842134,1257.0341875792801,319.422240393869,571.9593416643064
2.2,40.02,39.504222240000004,38.563292010000005,28.55,24.267500000000002,-5.02486721724026,13.105088584182953,1117.9945736313675,283.00984550301047,541.9456546122838
2.2,37.64,37.154895679999996,36.26992282,28.675,24.37375,-5.179018592276528,13.205226839525105,1052.994320212938,271.84980717993477,521.7579088745755
2.2,31.39,30.985445680000005,30.247419694999998,29.106250000000003,24.7403125,-4.69859987481617,13.402666935317491,896.5727893502442,224.3988011245193,450.0898390793147
2.2,31.06,30.65969872,29.92943153,29.900000000000002,25.415000000000003,-5.138482965086862,13.533482411925204,905.7668843878746,230.6070177327239,445.4898627744623
2.2,30.12,29.731813439999996,29.023647060000002,30.5375,25.956875,-5.738513529424019,14.136455159329003,899.6445070429947,240.3773337743228,425.52680047844086
2.2,32.06,31.64681072,30.89303203,30.8625,26.233125,-5.839641440924627,14.34697911479428,963.0838466345914,247.5244971989044,457.5657478009591
2.2,31.63,31.22235255999999,30.478683815,31.212500000000002,26.530625,-5.861709629829604,14.949280909082491,965.065285820513,253.61123491834795,450.34019005641983
2.2,38.13,37.63858056,36.742087065,31.69375,32.86441893612196,-6.3229587477980225,1.4361420013780446,1165.0894277187003,135.26858744123263,711.628532482599
2.2,42.76,42.20890912,41.20355738,32.40625,27.5453125,-16.251206465070435,7.260620312499995,1235.0962186931865,412.3085407545435,52.46362327893202
2.2,39.96,39.44499552,38.50547598,33.31875,28.3209375,-2.115320244410954,7.599340500000004,1268.3998536595923,176.14636646762,769.7415128390071
2.2,30.58,30.18588496,29.466903289999994,34.03125,28.9265625,-1.7553323520308923,8.803203749999998,1005.6588177689807,124.39030507315572,670.532793568678
2.2,28.7,28.330114400000003,27.655334349999997,34.06875,29.871789688928477,-2.261578068553394,6.908832811071523,946.4638132794864,109.66016434657875,625.8797159879829
2.2,28.2,27.836558399999994,27.1735341,33.050000000000004,28.373049276585057,-0.688465970685904,7.877182223414948,908.4584934032744,99.14685574021465,638.6512572956304
2.2,27.42,27.066611040000005,26.421925710000004,30.7375,26.126875000000002,-6.08845997539499,15.408401749154974,836.9892255118986,230.88121270111526,365.764468931869
